	freebase_ids	awards
15783	/m/0dj2nfc	
15784	/m/09gr1tm	
15785	/m/02wkfc	
15786	/m/0b55cx	
15787	/m/0b6kcd4	
15788	/m/0llb827	
15789	/m/01pgk0	
15790	/m/0gbzkgx	
15791	/m/0dk6g6	
15792	/m/0k9w5bx	
15793	/m/09tf6l7	
15794	/m/0mz87hw	
15795	/m/02q288t	
15796	/m/0hp98yf	
15797	/m/0gc8g39	
15798	/m/0bywj0	
15799	/m/0llb854	
15800	/m/03bxsw	Agatha Award,Theatre World Award,BAFTA Award for Best Actress in a Leading Role,Officer of the Order of the British Empire
15801	/m/0z4s	BAFTA Award for Best Actor in a Leading Role,Academy Award for Best Actor,Academy Award for Best Actor,Los Angeles Film Critics Association Award for Best Actor,Golden Globe Cecil B. DeMille Award,Academy Fellowship Award,Broadcast Film Critics Association Award for Best Supporting Actor,European Film Award for Best Actor,Primetime Emmy Award for Outstanding Lead Actor in a Miniseries or a Movie,Chicago Film Critics Association Award for Best Actor,Dallas-Fort Worth Film Critics Association Award for Best Actor,Drama Desk Award for Outstanding Actor in a Play,Southeastern Film Critics Association Award for Best Actor,Boston Society of Film Critics Award for Best Supporting Actor,Donostia Award,Saturn Award for the Best Actor,National Board of Review Award for Best Supporting Actor,New York Film Critics Circle Award for Best Actor,National Board of Review Award for Best Actor,London Film Critics Circle Award for Actor of the Year,British Academy Television Award for Best Actor,Kansas City Film Critics Circle Award for Best Actor,David di Donatello for Best Foreign Actor,star on Hollywood Walk of Fame,Knight Bachelor,Golden Globe Awards
15802	/m/0pz91	MTV Movie Award for Best Fight,Golden Raspberry Award for Worst Actor,Golden Raspberry Award for Worst Actor,Golden Raspberry Award for Worst Actor,Golden Raspberry Award for Worst Screenplay,star on Hollywood Walk of Fame
15803	/m/01vcd6d	Gyllene Skivan,Grammy Award for Best Arrangement, Instrumental or A Cappella,Gevalia award
15804	/m/017dkq	Theatre World Award,Primetime Emmy Award,Tony Award for Best Featured Actress in a Musical,Drama Desk Award for Outstanding Actress in a Musical
15805	/m/05dbyt	Drama Desk Award for Outstanding Featured Actor in a Musical,Clarence Derwent Awards
15806	/m/01hxs4	TV Guide Award,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Comedy Series,Huading Awards
15807	/m/072zqn	European Film Award for Best Screenwriter,European Film Award for Best Screenwriter,Victory of the album of traditional musics or musics of the world,César Award for Best Supporting Actress,César Award for Best Film,César Award for Best Writing,Best Screenplay Award (Cannes Film Festival)
15808	/m/060t22	TV Land Award,Irish Film & Television Awards,Officer of the Order of the British Empire,star on Hollywood Walk of Fame
15809	/m/0f942t	Primetime Emmy Award for Outstanding Guest Actor in a Drama Series,Primetime Emmy Award for Outstanding Guest Actor in a Drama Series
15810	/m/0lkf1	Officer of the National Order of Merit,Commandeur des Arts et des Lettres,Victoires de la Musique – Female artist of the year,The Order of the Rising Sun, Gold Rays with Rosette,Victoires de la Musique,Officer of the Order of the British Empire
15811	/m/04mhbh	Great Immigrants Award
15812	/m/05trb8	Playboy Playmate of the Month
15813	/m/03d8njj	Filmfare Award for Best Performance in a Comic Role
15814	/m/0fykjb	Molière Award for Best Actor
15815	/m/0cmc2j5	Drama Desk Awards
15816	/m/02pz50b	Trophée Chopard
15817	/m/013qp3	Chortle Awards
15818	/m/02cgb8	Officer of the Order of the British Empire
15819	/m/012801	star on Hollywood Walk of Fame
15820	/m/07dvnb	
15821	/m/0g98lwf	
15822	/m/0j8ft3_	
15823	/m/03v3xp	
15824	/m/0h4z2qz	
15825	/m/0271wyr	
15826	/m/0gc4yl0	
15827	/m/02r0_f4	
15828	/m/0gc7wz5	
15829	/m/0cgt3wn	
15830	/m/05zkm68	
15831	/m/0gbwwhk	
15832	/m/0j8ft56	
15833	/m/06p989	
15834	/m/04633h4	
15835	/m/03ymxmg	
15836	/m/05b03ww	
15837	/m/03gxygr	
15838	/m/06ftrh	
15839	/m/03hzplf	
15840	/m/06rq2l	
15841	/m/0j8ft50	
15842	/m/03c0y2n	
15843	/m/0bj702s	
15844	/m/02z085v	
15845	/m/0b4b4t	
15846	/m/0j8ft3t	
15847	/m/0b7bv63	
15848	/m/03cp0c3	
15849	/m/07p1q_	
15850	/m/02x5f6p	
15851	/m/0gbxxbp	
15852	/m/0b_qnm	
15853	/m/09gcv3s	
15854	/m/0gcxcx2	
15855	/m/02vlsgw	
15856	/m/06lfjz	
15857	/m/01x72k	
15858	/m/0bwwcz9	
15859	/m/0blmr5	
15860	/m/0c4qxk	
15861	/m/0h4yldb	
15862	/m/027czg7	
15863	/m/07r9ccg	
15864	/m/02rjvs5	
15865	/m/0gc2xb4	
15866	/m/04_p2g	
15867	/m/028760p	
15868	/m/0cg6gb	
15869	/m/0gbxr4z	
15870	/m/0jt5k0	
15871	/m/0570y0	
15872	/m/026d2m8	
15873	/m/0bqsb_5	
15874	/m/0gtbffx	
15875	/m/0gdk2dm	
15876	/m/0gbx_9r	
15877	/m/0721tc	
15878	/m/01vbzny	
15879	/m/07yjpm_	
15880	/m/025w40r	
15881	/m/026w9_3	
15882	/m/07nxms	
15883	/m/0bnlr6m	
15884	/m/0bnlr61	
15885	/m/02vrs5j	
15886	/m/08srw_	
15887	/m/0g9q5g2	
15888	/m/0g9q5f2	
15889	/m/0dflmj	
15890	/m/013qlj	
15891	/m/0g9q5fr	
15892	/m/06b_nc	
15893	/m/0f3x2h	
15894	/m/0k2xqg	
15895	/m/0j8ft4c	
15896	/m/0csq39	
15897	/m/01qjjnh	
15898	/m/0j8ft4n	
15899	/m/0j8ft45	
15900	/m/01v3w2	MTV Movie Award for Best Villain,Annie Award
15901	/m/07pnlb	David di Donatello
15902	/m/0f1d7c	Theatre World Award
15903	/m/021138	Golden Globe Award for New Star of the Year – Actress,Golden Globe Awards
15904	/m/02z4k_w	Primetime Emmy Award for Outstanding Guest Actor in a Drama Series
15905	/m/01ngk5z	Canadian Newsmaker of the Year,Member of the Order of Canada,CASBY Award
15906	/m/04jz_2	Seiyu Award for Best Lead Actor
15907	/m/0gdlx4d	Premi Nacional de Teatre,Premi Memorial Margarida Xirgu,Butaca Award for best theater actress
15908	/m/026g6_q	Blue Ribbon Awards for Best Supporting Actress
15909	/m/026gs9r	Elan d'or Award for Newcomer of the Year
15910	/m/04_h75	Seiyu Award for Best Supporting Actor
15911	/m/03q63p	Kazue Takahashi Award,Seiyu Awards Kids/Family Award
15912	/m/02v92l	Kei Tomiyama Award
15913	/m/056q2j	Kazue Takahashi Award
15914	/m/03h4dt	Kei Tomiyama Award
15915	/m/08wh8b	Seiyu Awards Merit Award
15916	/m/05slvm	Evening Standard Theatre Award for Best Actress
15917	/m/0j6qwj5	Saint George's Cross
15918	/m/011_8	Officer of the Order of Canada
15919	/m/0c1j1n5	
15920	/m/0645_j	
15921	/m/07nt5x	
15922	/m/0k_pph	
15923	/m/03hlr95	
15924	/m/0ksylz	
15925	/m/060s85	
15926	/m/0fspwq	
15927	/m/05xcm7	
15928	/m/03gmdt	
15929	/m/01kym3	
15930	/m/05xh50	
15931	/m/08f2m4	
15932	/m/0j6zt25	
15933	/m/04_x8v	
15934	/m/02w6q1z	
15935	/m/0bwnp1r	
15936	/m/0f8s9b	
15937	/m/0272j_c	
15938	/m/0czdsp2	
15939	/m/027b4hj	
15940	/m/025rq8v	
15941	/m/0gbz_sg	
15942	/m/04f5z2	
15943	/m/04f612	
15944	/m/04ydrql	
15945	/m/0fqjhm	
15946	/m/0j6qwh7	
15947	/m/03crsxs	
15948	/m/0h5q267	
15949	/m/0700sz	
15950	/m/0gc33k3	
15951	/m/047q5bx	
15952	/m/0dxfb92	
15953	/m/02qmw8v	
15954	/m/03hg8jx	
15955	/m/02hvmt5	
15956	/m/0278zmt	
15957	/m/0c1h4d7	
15958	/m/0gc196v	
15959	/m/0fvhq5	
15960	/m/0jb13_r	
15961	/m/0f147d	
15962	/m/043q37p	
15963	/m/03j360m	
15964	/m/05c0lth	
15965	/m/0gc9cww	
15966	/m/0d8lby	
15967	/m/02607l0	
15968	/m/0fpvxs7	
15969	/m/0bfs0xb	
15970	/m/07k40c	
15971	/m/0jyrd0	
15972	/m/05db_7	
15973	/m/03c1tnc	
15974	/m/06z8cv	
15975	/m/0gcxdb_	
15976	/m/0h0_c7_	
15977	/m/0gm5qkh	
15978	/m/06lsmp4	
15979	/m/0h0_xjb	
15980	/m/0j6zt2s	
15981	/m/02jsrt	
15982	/m/04mnkd8	
15983	/m/0j6_mff	
15984	/m/0j6zt49	
15985	/m/0bvqj54	
15986	/m/06zbbg	
15987	/m/02607mf	
15988	/m/043tz43	
15989	/m/0j6wdj6	
15990	/m/0bkfqg	
15991	/m/03m49d	
15992	/m/0jw59g	
15993	/m/026g6tw	
15994	/m/0gkklft	
15995	/m/02r6p6y	
15996	/m/0gc2ptj	
15997	/m/0gcy0p9	
15998	/m/03jskt	
15999	/m/0k0fpy	
16000	/m/033p3_	Academy Award for Best Supporting Actress,star on Hollywood Walk of Fame
16001	/m/01ps2h8	Screen Actors Guild Award,Donostia Award,Golden Boot Awards,Bodil Honorary Award,Sitges Grand Honorary Award,Satellite Awards,Knight of the Order of the Dannebrog
16002	/m/062dn7	MTV Movie Award for Best Kiss,MTV Movie Award for Best Kiss,MTV Movie Award for Best Kiss,MTV Movie Award for Best Kiss,MTV Movie Award for Best Fight,MTV Movie Award for Best Fight,MTV Award for Global Superstar,MTV Movie Award for Best Male Performance,MTV Movie Award for Best Male Performance
16003	/m/01vzxmq	Golden Globe Award for Best Actor – Miniseries or Television Film,Trophée Chopard
16004	/m/01gc7h	Canada's Walk of Fame,Canadian Comedy Award for Best Performance by a Male - Television
16005	/m/0k0vgpg	Pro Finlandia Medal of the Order of the Lion of Finland,Knight Officer of the Order of the Polar Star
16006	/m/05ykhp	Theatre World Award
16007	/m/062m8c	Guggenheim Fellowship,Women's Caucus for Art Lifetime Achievement Award,Courage Award for the Arts,Anonymous Was A Woman Award
16008	/m/06wm0z	MTV Movie Award for Best Male Performance,star on Hollywood Walk of Fame
16009	/m/0gd6rf	Laurence Olivier Award for Best Actress in a Supporting Role
16010	/m/099w3t	Miss California
16011	/m/0f343c	Ordem do Mérito Cultural
16012	/m/09q_02	Blue Ribbon Awards for Best Actress,Blue Ribbon Awards for Best Supporting Actress
16013	/m/01qz69r	Seiyu Award for Best Supporting Actor
16014	/m/0k0vdzh	Jussi Award for Best Supporting Actor
16015	/m/03cts5c	Laurence Olivier Award
16016	/m/016sm7	Order of St. Gregory the Great
16017	/m/085q5	Guggenheim Fellowship,PEN/Laura Pels International Foundation for Theater Award
16018	/m/0gw_nz7	Africa Movie Academy Award for Best Actress in a Supporting Role
16019	/m/0k0vmhr	
16020	/m/0cmcp49	
16021	/m/065rd0w	
16022	/m/0k0vjvg	
16023	/m/0k0y_8v	
16024	/m/0dmqgw	
16025	/m/02mhfy	
16026	/m/02rb1cc	
16027	/m/08s9q9	
16028	/m/04ctw8t	
16029	/m/0ks2km	
16030	/m/047g8rk	
16031	/m/096r6c	
16032	/m/0k0vn6g	
16033	/m/09v802	
16034	/m/02px6m	
16035	/m/02z2h68	
16036	/m/027x0rp	
16037	/m/0kj9rnb	
16038	/m/0522ch0	
16039	/m/09_7ws	
16040	/m/02vlg52	
16041	/m/0gdj_w8	
16042	/m/055mwh1	
16043	/m/047fp_q	
16044	/m/0k0vkvd	
16045	/m/07dw25	
16046	/m/01wcznx	
16047	/m/09h4b5	
16048	/m/0bdl6l	
16049	/m/0k4v43	
16050	/m/03cdy55	
16051	/m/0fbphr	
16052	/m/01vjy69	
16053	/m/0bggwvl	
16054	/m/0k0vhp2	
16055	/m/02z03dm	
16056	/m/027vhnr	
16057	/m/06zjq8m	
16058	/m/0k0v676	
16059	/m/07f05z	
16060	/m/0k0vp6k	
16061	/m/0c1q74n	
16062	/m/05kftt6	
16063	/m/0k0vgbv	
16064	/m/03xd3s	
16065	/m/09nhvw	
16066	/m/0k0vnss	
16067	/m/095d8m	
16068	/m/02r7s99	
16069	/m/02w3kq	
16070	/m/04gkmkm	
16071	/m/0gc0prm	
16072	/m/0k0mt55	
16073	/m/01xcc7	
16074	/m/0cjbs8t	
16075	/m/0k0z091	
16076	/m/0gc0n35	
16077	/m/0gb_jn8	
16078	/m/0krpxc3	
16079	/m/092r96	
16080	/m/04zl2d	
16081	/m/0h2bdzm	
16082	/m/0gcxlvc	
16083	/m/0f9kn6	
16084	/m/07z7yy	
16085	/m/0gsbwz	
16086	/m/0bx_p14	
16087	/m/0gccsmw	
16088	/m/0k0v8b0	
16089	/m/0k4kn6	
16090	/m/0b9d9x	
16091	/m/0283l0k	
16092	/m/0brtrw	
16093	/m/03gqqmt	
16094	/m/04zxd8y	
16095	/m/0k0v5mk	
16096	/m/0k0z19h	
16097	/m/0k0v4bk	
16098	/m/0h06_l6	
16099	/m/0c3t71	
16100	/m/0794g	Academy Award for Best Actress,Crystal Award,Saturn Award,Screen Actors Guild Award,Golden Globe Awards,Jupiter Awards,star on Hollywood Walk of Fame,Golden Raspberry Awards
16101	/m/05y2yw	Asahi Prize,Order of Culture,Person of Cultural Merit,Medal with Purple Ribbon,Blue Ribbon Awards for Best Actor,Blue Ribbon Awards for Best Actor,Elan d'or Award for Newcomer of the Year,Golden Arrow Award,Order of the Rising Sun, 4th class,Mainichi Film Award for Best Actor
16102	/m/04gtdm	Tony Award for Best Featured Actor in a Musical
16103	/m/076zvts	Wielki Splendor
16104	/m/05047r	Medal with Purple Ribbon,Order of the Precious Crown, 4th Class,Kikuta Kazuo engeki shō,Mainichi Film Award for Best Actress
16105	/m/02791w1	Medal with Purple Ribbon,Blue Ribbon Awards for Best Supporting Actress,Blue Ribbon Awards for Best Supporting Actress
16106	/m/03d09dq	Zbigniew Cybulski Award,Silver Medal for Merit to Culture – Gloria Artis
16107	/m/0dq9gt	Blue Ribbon Awards for Best Actor
16108	/m/03cttyq	Filmfare Awards
16109	/m/0gb_44m	Officer of the Order of Polonia Restituta,Silver Medal for Merit to Culture – Gloria Artis,Golden Medal for Merit to Culture
16110	/m/044n3h	Blue Dragon Film Award for Best Actress,Grand Bell Awards
16111	/m/02p44hd	National Film Award for Best Supporting Actor
16112	/m/027n0s1	Zasłużony Działacz Kultury,Knight of the Order of Polonia Restituta,Silver Medal for Merit to Culture – Gloria Artis
16113	/m/0k2vp7	Golden Arrow Award
16114	/m/03mczyz	Member of the Order of the British Empire
16115	/m/01_z45	star on Hollywood Walk of Fame
16116	/m/02rn2nd	Order of the Sacred Treasure, 4th class
16117	/m/0d61gf	
16118	/m/0h50qy	
16119	/m/083xsd	
16120	/m/0c_pm7	
16121	/m/0b_thr_	
16122	/m/0b_thqp	
16123	/m/0k0wtm	
16124	/m/0b_ths6	
16125	/m/0g9mr_x	
16126	/m/0gby59w	
16127	/m/05p4rtg	
16128	/m/041s2c	
16129	/m/0gc461h	
16130	/m/0l95qzl	
16131	/m/0j6y_dl	
16132	/m/0bx0z64	
16133	/m/0gc9jpg	
16134	/m/0gc0k5_	
16135	/m/0l98532	
16136	/m/0gc3_mc	
16137	/m/07kh5qf	
16138	/m/03h4cc	
16139	/m/0b_thr3	
16140	/m/0b_thrb	
16141	/m/05p2dby	
16142	/m/01dxfs	
16143	/m/0jvts91	
16144	/m/0b_thrs	
16145	/m/0gcdrq0	
16146	/m/03nv_qb	
16147	/m/047qh5x	
16148	/m/0dr3cp	
16149	/m/0j6y_fz	
16150	/m/02q__s8	
16151	/m/0gcsdfx	
16152	/m/0gc1v37	
16153	/m/01f5fg	
16154	/m/0b_thqx	
16155	/m/074j3p	
16156	/m/0gc0jd8	
16157	/m/0j2r4gh	
16158	/m/0gc2_41	
16159	/m/0463yxs	
16160	/m/0bz75c6	
16161	/m/0gcsdg7	
16162	/m/0jwjcfl	
16163	/m/0j1z9qf	
16164	/m/0cl42rs	
16165	/m/03qcwpf	
16166	/m/01wv1yt	
16167	/m/0gc9d4d	
16168	/m/0hz4n5n	
16169	/m/0gc294p	
16170	/m/079kdz	
16171	/m/0gc15pl	
16172	/m/0c4qcnk	
16173	/m/0k27z1	
16174	/m/0g7ngf	
16175	/m/0l7mdl3	
16176	/m/02r6wgs	
16177	/m/06rc9f	
16178	/m/0b_thrk	
16179	/m/0gb_0w7	
16180	/m/09nsph	
16181	/m/026sl3m	
16182	/m/0bwlqxy	
16183	/m/02vnkxx	
16184	/m/03msxf	
16185	/m/056b0_	
16186	/m/029r27	
16187	/m/0l95qzy	
16188	/m/0gbxb1t	
16189	/m/0l95q_z	
16190	/m/0gcb3tz	
16191	/m/0gbzb4q	
16192	/m/0jvts8n	
16193	/m/03ylfm	
16194	/m/07cm6_	
16195	/m/0k50x3	
16196	/m/0gcnpq_	
16197	/m/02z791n	
16198	/m/0gcyf65	
16199	/m/039gzc	
16200	/m/03f2_rc	AFI Life Achievement Award,MusiCares Person of the Year,Grammy Lifetime Achievement Award,Academy Award for Best Actress,California Hall of Fame,Grammy Legend Award,Crystal Award,Primetime Emmy Award,Daytime Emmy Award,Kennedy Center Honors,National Medal of Arts,Library of Congress Living Legend,Officer of the Legion of Honour,star on Hollywood Walk of Fame,Presidential Medal of Freedom,honorary doctor of Brandeis University
16201	/m/0c6z0k	Filmkritikerprisen,Finnmark County Culture Prize,Gullruten award for best actor,Amanda Award for Best Actor,Amanda Award for Best Actor,Amanda Award for Best Actor,The Amanda Committee's Honorary Award,Hedda Committee honorary award
16202	/m/05qd9r	Tony Award for Best Featured Actor in a Play,Lucille Lortel Award for Outstanding Featured Actor,Clarence Derwent Awards
16203	/m/059q0p	Golden Horse Award for Best Leading Actor
16204	/m/01nsyf	Seiyu Award for Best Supporting Actress,Kazue Takahashi Award
16205	/m/01vrx3g	Americana Award for Artist of the Year,Americana Lifetime Achievement Award for Performance
16206	/m/02t42p	Libera Award for Best Classical Record
16207	/m/05my64f	Ovation Awards
16208	/m/08zdk2	star on Hollywood Walk of Fame
16209	/m/058jbx	star on Hollywood Walk of Fame
16210	/m/0brngq	
16211	/m/038277	
16212	/m/0by1q_8	
16213	/m/0gdlnsz	
16214	/m/05nymq4	
16215	/m/03n08b	
16216	/m/0l2__mx	
16217	/m/0hnvt7c	
16218	/m/06zzt_	
16219	/m/03lp6y	
16220	/m/05nympg	
16221	/m/061z7q	
16222	/m/0l2zsn0	
16223	/m/0jrb283	
16224	/m/019697	
16225	/m/0gcdbl8	
16226	/m/02py_zc	
16227	/m/0l2_yn7	
16228	/m/0gcbq7q	
16229	/m/0hm_d56	
16230	/m/0gc8j_5	
16231	/m/0c6b4y	
16232	/m/05c0r58	
16233	/m/01wpgmk	
16234	/m/0ksyxs	
16235	/m/05cmwb	
16236	/m/0l30c8t	
16237	/m/038cn3	
16238	/m/04pz5c	
16239	/m/0jrb4q8	
16240	/m/0264c2c	
16241	/m/03gqt7p	
16242	/m/0g9mjcr	
16243	/m/0jwjkzm	
16244	/m/01vb92x	
16245	/m/0jwjxmm	
16246	/m/0h4ysxq	
16247	/m/05c145f	
16248	/m/0gm2b3b	
16249	/m/0gc_746	
16250	/m/0742qv	
16251	/m/0hbs0jd	
16252	/m/0hnvzd2	
16253	/m/0gc78wc	
16254	/m/03l_4c	
16255	/m/0fphcdw	
16256	/m/0hm_bkr	
16257	/m/0gbzddy	
16258	/m/0cdnv_	
16259	/m/066063m	
16260	/m/0hm_crx	
16261	/m/01vrl0j	
16262	/m/0h4_q7h	
16263	/m/0gc2mtt	
16264	/m/03xlxz	
16265	/m/0gcb1_n	
16266	/m/02rxjbk	
16267	/m/0l2zq22	
16268	/m/0gc1hlr	
16269	/m/0gcbd5j	
16270	/m/027_b9_	
16271	/m/01vv6d4	
16272	/m/0548d2q	
16273	/m/0l2zm2j	
16274	/m/0gc7zpq	
16275	/m/0l30fpk	
16276	/m/04dpr	
16277	/m/0gcbrmw	
16278	/m/05nymp3	
16279	/m/0bvs11m	
16280	/m/0bvs116	
16281	/m/07z41k0	
16282	/m/09sgn9	
16283	/m/0lb9bfc	
16284	/m/0cc327x	
16285	/m/09q2bx2	
16286	/m/03xlx8	
16287	/m/0gc1rhr	
16288	/m/02qjsrr	
16289	/m/0bvs12k	
16290	/m/026z2bd	
16291	/m/0c3dqsm	
16292	/m/014cdv	
16293	/m/094l2l	
16294	/m/02x2pfc	
16295	/m/0hm_ckz	
16296	/m/0l2zjyl	
16297	/m/02ph5bg	
16298	/m/0bvs12_	
16299	/m/03j1hkf	
16300	/m/0gfg90	César Award for Best Supporting Actress,Silver Hugo Award for Best Actress
16301	/m/04k25	Palme d'Or,Jury Prize,Sonning Prize,César Award for Best Foreign Film,Goya Award for Best European Film,European Film Academy Critics Award,European Film Academy Achievement in World Cinema Award,European Film Award - People's Choice Award for Best Director,Konrad Wolf Prize,European Film Award for Best Film,European Film Award for Best Film,European Film Award for Best Film,Cannes Film Festival Grand Prix,Danish Dramatics' Honorary Award,Kjeld Abell Prize,Knight of the Order of the Dannebrog,Statens Kunstfonds hædersydelse,Allen Award
16302	/m/0237fw	Academy Award for Best Supporting Actor,BAFTA Award for Best Actor in a Supporting Role,MTV Movie Award for Best Villain,Saturn Award for Best Supporting Actor,Golden Globe Award for Best Supporting Actor – Motion Picture
16303	/m/0blt6	Golden Globe Award for Best Actor – Television Series Musical or Comedy,Golden Globe Award for Best Actor – Television Series Drama,Satellite Award for Best Actor – Television Series Drama,star on Hollywood Walk of Fame
16304	/m/0183xv	Kennedy Center Honors,Laetare Medal,Papal Lateran Cross,Equestrian Order of the Holy Sepulchre,Los Angeles Times Women of the Year Silver Cup,star on Hollywood Walk of Fame
16305	/m/0bm_ct	National Artist of Thailand
16306	/m/014kg4	Tony Award for Best Featured Actor in a Play,Golden Globe Award for Best Supporting Actor – Motion Picture,Donaldson Awards,star on Hollywood Walk of Fame
16307	/m/053p3w	Knight of the Legion of Honour,César Award,Chevalier des Arts et des Lettres
16308	/m/06qxnk	Knight of the Legion of Honour,César Award for Best Supporting Actor,César Award for Best Actor
16309	/m/04gk9h5	Knight of the Legion of Honour,Officer of the National Order of Merit,Officer of Arts and Letters,Knight of the Order of Agricultural Merit
16310	/m/047f5t1	Officer of the National Order of Merit,Officer of the Legion of Honour,Commander of the National Order of Merit,Commandeur des Arts et des Lettres
16311	/m/0gdld75	Florencio award
16312	/m/012wgv	Commander of the Order of the British Empire
16313	/m/0c1kv8	star on Hollywood Walk of Fame
16314	/m/012c79	star on Hollywood Walk of Fame
16315	/m/08c986	
16316	/m/0bk34p6	
16317	/m/0gc2d72	
16318	/m/0bkbvr1	
16319	/m/0bk34n2	
16320	/m/04pt46	
16321	/m/03gsgd9	
16322	/m/04165b8	
16323	/m/03cc3z5	
16324	/m/0bq3rb	
16325	/m/0gj3hyb	
16326	/m/05c3qnd	
16327	/m/0gcc8hb	
16328	/m/0h5jmc	
16329	/m/0bk34nn	
16330	/m/07n972j	
16331	/m/0508xr	
16332	/m/064xfd1	
16333	/m/0bk34rh	
16334	/m/0465fk2	
16335	/m/0bkbvy5	
16336	/m/0cxl5s	
16337	/m/0gjd783	
16338	/m/06vwpv	
16339	/m/08_w_5	
16340	/m/0bkbvvx	
16341	/m/0gdlg3q	
16342	/m/0bkbvw8	
16343	/m/03pvj1	
16344	/m/047g717	
16345	/m/09rv9f	
16346	/m/0jxtm0	
16347	/m/03gtwh9	
16348	/m/0gj3hys	
16349	/m/0bkbvyr	
16350	/m/0dgn1cb	
16351	/m/0gdk3sm	
16352	/m/03wj43_	
16353	/m/0bkbvqh	
16354	/m/0gyy2bg	
16355	/m/07rfpg	
16356	/m/09mkzz	
16357	/m/02q6gws	
16358	/m/0bkbvvb	
16359	/m/020zlf	
16360	/m/0gy_1pr	
16361	/m/0bkbvx7	
16362	/m/0bk34qy	
16363	/m/043rgzv	
16364	/m/0bk34lx	
16365	/m/03cv6hc	
16366	/m/05sys7_	
16367	/m/0cb_j7	
16368	/m/0gyygwd	
16369	/m/07y4l0	
16370	/m/0bkbvnr	
16371	/m/0fbqk4	
16372	/m/0642bsr	
16373	/m/04j6zmh	
16374	/m/0bkbvts	
16375	/m/0d5jnt	
16376	/m/09w400	
16377	/m/0gc219_	
16378	/m/04j6zm9	
16379	/m/0411f0g	
16380	/m/0gc0zcw	
16381	/m/0g9_y2l	
16382	/m/07s47c	
16383	/m/0g9_y1c	
16384	/m/0gccl9c	
16385	/m/04gvd26	
16386	/m/0c6pxt4	
16387	/m/0bk34qc	
16388	/m/025x5sz	
16389	/m/07khz75	
16390	/m/07n972w	
16391	/m/0gdkgzv	
16392	/m/0gj3hyk	
16393	/m/0bk34sn	
16394	/m/0bkbvrm	
16395	/m/03qny2k	
16396	/m/04gpbd6	
16397	/m/0gjv07	
16398	/m/0gdl26w	
16399	/m/0gdkq0t	
16400	/m/04g4n	Golden Globe Award for Best Actress – Motion Picture Drama,BAFTA Award for Best Actress in a Leading Role,BAFTA Award for Best Actress in a Leading Role,Primetime Emmy Award for Outstanding Guest Actress in a Drama Series,Commander of the Legion of Honour,Officer of the National Order of Merit,Commandeur des Arts et des Lettres,star on Hollywood Walk of Fame
16401	/m/067hy0	Order of Culture,Kikuchi Kan Prize,Person of Cultural Merit,Medal with Purple Ribbon,Blue Ribbon Awards for Best Actor,Blue Ribbon Awards for Best Actor,Elan d'or Award for Newcomer of the Year,Kinema Junpo Awards for Best Actor,Kinema Junpo Awards for Best Actor,Golden Arrow Award,Mainichi Film Award for Best Actor
